index,time,High_level,linear_acc.x,linear_acc.y,linear_acc.z,gyro.z,gyro.x,gyro.y
1802,14.953230619430542,Blocking,3245.0,510.0,-2780.0,3.0,57.0,54.0
1804,14.974713563919067,Blocking,3152.0,874.0,3757.0,11.0,60.0,15.0
1805,14.994204998016356,Blocking,3678.0,1834.0,6029.0,5.0,32.0,11.0
1806,15.01524806022644,Blocking,4212.0,2857.0,6770.0,4.0,12.0,3.0
1807,15.035860300064087,Blocking,4709.0,3850.0,7668.0,10.0,6.0,-41.0
1809,15.055701732635498,Blocking,4744.0,3897.0,8277.0,11.0,-12.0,-51.0
1810,15.076514720916748,Blocking,4562.0,3632.0,8581.0,3.0,-41.0,-57.0
1811,15.0967755317688,Blocking,3897.0,2734.0,8050.0,-2.0,-67.0,-53.0
1812,15.117449045181274,Blocking,1817.0,1214.0,4603.0,6.0,-69.0,-40.0
1814,15.138218641281128,Blocking,802.0,914.0,2475.0,13.0,-68.0,-38.0
1815,15.158836364746096,Blocking,-1283.0,416.0,-1222.0,24.0,-74.0,-28.0
1816,15.178931713104248,Blocking,-2212.0,744.0,-2779.0,25.0,-73.0,-26.0
1817,15.199429750442505,Blocking,-2935.0,899.0,-4083.0,26.0,-79.0,-10.0
1819,15.219512462615967,Blocking,-3031.0,358.0,-7111.0,6.0,-62.0,58.0
1820,15.241076946258545,Blocking,-2348.0,1199.0,-8621.0,-11.0,-21.0,54.0
1821,15.2605938911438,Blocking,-1288.0,3138.0,-9012.0,-10.0,16.0,42.0
1823,15.280859231948853,Blocking,-1039.0,2619.0,-8214.0,4.0,13.0,40.0
1824,15.302061796188354,Blocking,-746.0,1333.0,-6446.0,-2.0,42.0,18.0
1825,15.322136402130127,Blocking,74.0,-2011.0,1357.0,-13.0,83.0,-58.0
1827,15.342629194259644,Blocking,912.0,-2163.0,4786.0,-10.0,39.0,-61.0
1828,15.362806558609009,Blocking,1053.0,-1913.0,6730.0,-10.0,-17.0,-54.0
1829,15.384416580200195,Blocking,630.0,-584.0,6438.0,-27.0,-48.0,-40.0
1831,15.404958724975586,Blocking,65.0,-59.0,5825.0,-33.0,-42.0,-32.0
1832,15.424842119216919,Blocking,-456.0,169.0,5004.0,-42.0,-38.0,-35.0
1833,15.44524908065796,Blocking,-604.0,214.0,3612.0,-44.0,-24.0,-40.0
1835,15.465586423873901,Blocking,-251.0,256.0,3217.0,-46.0,-24.0,-42.0
1836,15.48298406600952,Blocking,-253.0,646.0,2058.0,-45.0,-37.0,-54.0
1837,15.502779960632324,Blocking,-676.0,992.0,1281.0,-41.0,-42.0,-70.0
1839,15.522887945175171,Blocking,-1260.0,1252.0,74.0,-33.0,-39.0,-85.0
1840,15.543347358703613,Blocking,-1879.0,2132.0,-2148.0,-11.0,-18.0,-110.0
1841,15.563422203063965,Blocking,-1746.0,2709.0,-2446.0,0.0,1.0,-118.0
1842,15.584370851516724,Blocking,-1873.0,2991.0,-1896.0,13.0,29.0,-130.0
1844,15.605337619781494,Blocking,-321.0,478.0,1451.0,13.0,51.0,-79.0
1845,15.625832080841064,Blocking,1131.0,-2855.0,2287.0,-3.0,73.0,-51.0
1846,15.64610481262207,Blocking,3152.0,-4309.0,2934.0,-15.0,86.0,-16.0
1848,15.670124053955078,Blocking,4433.0,-4064.0,2697.0,-4.0,85.0,-36.0
1849,15.68692421913147,Blocking,3820.0,-4518.0,1600.0,4.0,94.0,-44.0
1851,15.709314823150635,Blocking,3196.0,-4878.0,626.0,-1.0,108.0,-43.0
1852,15.727369546890259,Blocking,2462.0,-3887.0,839.0,6.0,136.0,-19.0
1853,15.748204946517944,Blocking,2432.0,-3333.0,1215.0,2.0,132.0,-17.0
1855,15.770188093185425,Blocking,2330.0,-3350.0,1492.0,-4.0,104.0,-9.0
1856,15.79004716873169,Blocking,2801.0,-3060.0,1508.0,-3.0,97.0,-3.0
1857,15.810789585113525,Blocking,3805.0,-2655.0,1789.0,-5.0,80.0,-10.0
1859,15.82979941368103,Blocking,4991.0,-1780.0,2677.0,-16.0,38.0,-12.0
1860,15.851146459579468,Blocking,5017.0,-1371.0,2741.0,-24.0,23.0,-9.0
1861,15.87277889251709,Blocking,4414.0,-1460.0,2402.0,-28.0,14.0,-4.0
1863,15.891268968582153,Blocking,2942.0,-1416.0,1243.0,-26.0,14.0,-3.0
1864,15.912087202072144,Blocking,2794.0,-846.0,956.0,-24.0,7.0,-6.0
1865,15.932879209518433,Blocking,2553.0,-340.0,647.0,-20.0,-3.0,-16.0
1867,15.952651023864744,Blocking,1434.0,-402.0,213.0,-13.0,-6.0,-13.0
1868,15.974046230316162,Blocking,1049.0,-326.0,135.0,-15.0,-4.0,-6.0
1869,15.994001388549805,Blocking,916.0,90.0,105.0,-16.0,-5.0,2.0
1871,16.014631032943726,Blocking,950.0,775.0,-28.0,-19.0,-12.0,11.0
1872,16.035270690917972,Blocking,944.0,1399.0,-301.0,-19.0,-20.0,15.0
1873,16.055563926696774,Blocking,810.0,1600.0,-667.0,-18.0,-28.0,12.0
1875,16.076082468032837,Blocking,431.0,1188.0,-1083.0,-15.0,-35.0,5.0
1876,16.09598660469055,Blocking,-150.0,348.0,-1492.0,-11.0,-28.0,-4.0
1878,16.117681503295902,Blocking,121.0,180.0,-462.0,-9.0,1.0,2.0
1879,16.137654304504395,Blocking,824.0,825.0,453.0,-17.0,-5.0,3.0
1880,16.157626628875732,Blocking,794.0,1191.0,932.0,-21.0,-20.0,-6.0
1882,16.17823100090027,Blocking,340.0,939.0,896.0,-19.0,-24.0,-22.0
1883,16.199779510498047,Blocking,336.0,836.0,972.0,-17.0,-21.0,-24.0
1884,16.219422578811646,Blocking,191.0,805.0,1019.0,-16.0,-19.0,-23.0
1886,16.240917921066284,Blocking,-153.0,986.0,936.0,-13.0,-21.0,-14.0
1887,16.259828090667725,Blocking,-186.0,1061.0,985.0,-11.0,-22.0,-10.0
1888,16.281707763671875,Blocking,-29.0,716.0,880.0,-9.0,-20.0,-9.0
1890,16.30195665359497,Blocking,118.0,563.0,819.0,-8.0,-19.0,-8.0
1891,16.32200598716736,Blocking,210.0,507.0,754.0,-7.0,-18.0,-6.0
1893,16.343075275421146,Blocking,385.0,739.0,695.0,-6.0,-15.0,-6.0
1894,16.362231969833374,Blocking,327.0,813.0,674.0,-5.0,-16.0,-5.0
1895,16.38288903236389,Blocking,229.0,802.0,628.0,-3.0,-16.0,-3.0
1897,16.406656503677368,Blocking,234.0,828.0,480.0,-2.0,-12.0,-3.0
1898,16.424676179885864,Blocking,227.0,904.0,444.0,-3.0,-12.0,-6.0
1899,16.444380760192868,Blocking,186.0,939.0,398.0,-3.0,-11.0,-7.0
1901,16.464603900909427,Blocking,43.0,923.0,468.0,-2.0,-12.0,-6.0
1902,16.48509907722473,Blocking,-41.0,960.0,478.0,-1.0,-13.0,-4.0
1904,15.01524806022644,Sprinting,4212.0,2857.0,6770.0,4.0,12.0,3.0
1905,15.035860300064087,Sprinting,4709.0,3850.0,7668.0,10.0,6.0,-41.0
1907,15.055701732635498,Sprinting,4744.0,3897.0,8277.0,11.0,-12.0,-51.0
1908,15.076514720916748,Sprinting,4562.0,3632.0,8581.0,3.0,-41.0,-57.0
1909,15.0967755317688,Sprinting,3897.0,2734.0,8050.0,-2.0,-67.0,-53.0
1910,15.117449045181274,Sprinting,1817.0,1214.0,4603.0,6.0,-69.0,-40.0
1912,15.138218641281128,Sprinting,802.0,914.0,2475.0,13.0,-68.0,-38.0
1913,15.158836364746096,Sprinting,-1283.0,416.0,-1222.0,24.0,-74.0,-28.0
1914,15.178931713104248,Sprinting,-2212.0,744.0,-2779.0,25.0,-73.0,-26.0
1915,15.199429750442505,Sprinting,-2935.0,899.0,-4083.0,26.0,-79.0,-10.0
1917,15.219512462615967,Sprinting,-3031.0,358.0,-7111.0,6.0,-62.0,58.0
1918,15.241076946258545,Sprinting,-2348.0,1199.0,-8621.0,-11.0,-21.0,54.0
1919,15.2605938911438,Sprinting,-1288.0,3138.0,-9012.0,-10.0,16.0,42.0
1921,15.280859231948853,Sprinting,-1039.0,2619.0,-8214.0,4.0,13.0,40.0
1922,15.302061796188354,Sprinting,-746.0,1333.0,-6446.0,-2.0,42.0,18.0
1923,15.322136402130127,Sprinting,74.0,-2011.0,1357.0,-13.0,83.0,-58.0
1925,15.342629194259644,Sprinting,912.0,-2163.0,4786.0,-10.0,39.0,-61.0
1926,15.362806558609009,Sprinting,1053.0,-1913.0,6730.0,-10.0,-17.0,-54.0
1927,15.384416580200195,Sprinting,630.0,-584.0,6438.0,-27.0,-48.0,-40.0
1929,15.404958724975586,Sprinting,65.0,-59.0,5825.0,-33.0,-42.0,-32.0
1930,15.424842119216919,Sprinting,-456.0,169.0,5004.0,-42.0,-38.0,-35.0
1931,15.44524908065796,Sprinting,-604.0,214.0,3612.0,-44.0,-24.0,-40.0
1933,15.465586423873901,Sprinting,-251.0,256.0,3217.0,-46.0,-24.0,-42.0
1934,15.48298406600952,Sprinting,-253.0,646.0,2058.0,-45.0,-37.0,-54.0
1935,15.502779960632324,Sprinting,-676.0,992.0,1281.0,-41.0,-42.0,-70.0
1937,15.522887945175171,Sprinting,-1260.0,1252.0,74.0,-33.0,-39.0,-85.0
1938,15.543347358703613,Sprinting,-1879.0,2132.0,-2148.0,-11.0,-18.0,-110.0
1939,15.563422203063965,Sprinting,-1746.0,2709.0,-2446.0,0.0,1.0,-118.0
1940,15.584370851516724,Sprinting,-1873.0,2991.0,-1896.0,13.0,29.0,-130.0
1942,15.605337619781494,Sprinting,-321.0,478.0,1451.0,13.0,51.0,-79.0
1943,15.625832080841064,Sprinting,1131.0,-2855.0,2287.0,-3.0,73.0,-51.0
1944,15.64610481262207,Sprinting,3152.0,-4309.0,2934.0,-15.0,86.0,-16.0
1946,15.670124053955078,Sprinting,4433.0,-4064.0,2697.0,-4.0,85.0,-36.0
1947,15.68692421913147,Sprinting,3820.0,-4518.0,1600.0,4.0,94.0,-44.0
1949,15.709314823150635,Sprinting,3196.0,-4878.0,626.0,-1.0,108.0,-43.0
1950,15.727369546890259,Sprinting,2462.0,-3887.0,839.0,6.0,136.0,-19.0
1951,15.748204946517944,Sprinting,2432.0,-3333.0,1215.0,2.0,132.0,-17.0
1953,15.770188093185425,Sprinting,2330.0,-3350.0,1492.0,-4.0,104.0,-9.0
1954,15.79004716873169,Sprinting,2801.0,-3060.0,1508.0,-3.0,97.0,-3.0
1955,15.810789585113525,Sprinting,3805.0,-2655.0,1789.0,-5.0,80.0,-10.0
1957,15.82979941368103,Sprinting,4991.0,-1780.0,2677.0,-16.0,38.0,-12.0
1958,15.851146459579468,Sprinting,5017.0,-1371.0,2741.0,-24.0,23.0,-9.0
1959,15.87277889251709,Sprinting,4414.0,-1460.0,2402.0,-28.0,14.0,-4.0
1961,15.891268968582153,Sprinting,2942.0,-1416.0,1243.0,-26.0,14.0,-3.0
1962,15.912087202072144,Sprinting,2794.0,-846.0,956.0,-24.0,7.0,-6.0
1963,15.932879209518433,Sprinting,2553.0,-340.0,647.0,-20.0,-3.0,-16.0
1965,15.952651023864744,Sprinting,1434.0,-402.0,213.0,-13.0,-6.0,-13.0
1966,15.974046230316162,Sprinting,1049.0,-326.0,135.0,-15.0,-4.0,-6.0
1967,15.994001388549805,Sprinting,916.0,90.0,105.0,-16.0,-5.0,2.0
1969,16.014631032943726,Sprinting,950.0,775.0,-28.0,-19.0,-12.0,11.0
1970,16.035270690917972,Sprinting,944.0,1399.0,-301.0,-19.0,-20.0,15.0
1971,16.055563926696774,Sprinting,810.0,1600.0,-667.0,-18.0,-28.0,12.0
1973,16.076082468032837,Sprinting,431.0,1188.0,-1083.0,-15.0,-35.0,5.0
1974,16.09598660469055,Sprinting,-150.0,348.0,-1492.0,-11.0,-28.0,-4.0
1976,16.117681503295902,Sprinting,121.0,180.0,-462.0,-9.0,1.0,2.0
1977,16.137654304504395,Sprinting,824.0,825.0,453.0,-17.0,-5.0,3.0
1978,16.157626628875732,Sprinting,794.0,1191.0,932.0,-21.0,-20.0,-6.0
1980,16.17823100090027,Sprinting,340.0,939.0,896.0,-19.0,-24.0,-22.0
1981,16.199779510498047,Sprinting,336.0,836.0,972.0,-17.0,-21.0,-24.0
1982,16.219422578811646,Sprinting,191.0,805.0,1019.0,-16.0,-19.0,-23.0
1984,16.240917921066284,Sprinting,-153.0,986.0,936.0,-13.0,-21.0,-14.0
1985,16.259828090667725,Sprinting,-186.0,1061.0,985.0,-11.0,-22.0,-10.0
1986,16.281707763671875,Sprinting,-29.0,716.0,880.0,-9.0,-20.0,-9.0
1988,16.30195665359497,Sprinting,118.0,563.0,819.0,-8.0,-19.0,-8.0
1989,16.32200598716736,Sprinting,210.0,507.0,754.0,-7.0,-18.0,-6.0
1991,16.343075275421146,Sprinting,385.0,739.0,695.0,-6.0,-15.0,-6.0
1992,16.362231969833374,Sprinting,327.0,813.0,674.0,-5.0,-16.0,-5.0
1993,16.38288903236389,Sprinting,229.0,802.0,628.0,-3.0,-16.0,-3.0
1995,16.406656503677368,Sprinting,234.0,828.0,480.0,-2.0,-12.0,-3.0
1996,16.424676179885864,Sprinting,227.0,904.0,444.0,-3.0,-12.0,-6.0
1997,16.444380760192868,Sprinting,186.0,939.0,398.0,-3.0,-11.0,-7.0
1999,16.464603900909427,Sprinting,43.0,923.0,468.0,-2.0,-12.0,-6.0
2000,16.48509907722473,Sprinting,-41.0,960.0,478.0,-1.0,-13.0,-4.0
2001,16.506843090057373,Sprinting,-54.0,1087.0,510.0,-1.0,-12.0,-1.0
2003,16.526051044464108,Sprinting,-36.0,1088.0,541.0,-2.0,-11.0,0.0
2004,16.546752214431766,Sprinting,27.0,1045.0,623.0,-2.0,-12.0,2.0
2005,16.562952756881714,Sprinting,152.0,976.0,708.0,-3.0,-14.0,2.0
2007,16.587889909744266,Sprinting,268.0,959.0,750.0,-5.0,-17.0,1.0
2008,16.60849666595459,Sprinting,290.0,1006.0,791.0,-5.0,-19.0,0.0
2009,16.628495454788208,Sprinting,205.0,967.0,759.0,-6.0,-20.0,1.0
2011,16.64961266517639,Sprinting,110.0,859.0,691.0,-6.0,-17.0,2.0
2012,16.66978144645691,Sprinting,-1.0,893.0,713.0,-5.0,-9.0,1.0
2013,16.690192937850952,Sprinting,-19.0,943.0,786.0,-5.0,-7.0,0.0
2015,16.711097717285153,Sprinting,-13.0,932.0,827.0,-5.0,-7.0,1.0
2016,16.733152627944946,Sprinting,56.0,862.0,917.0,-6.0,-7.0,2.0
2017,16.7514431476593,Sprinting,31.0,838.0,983.0,-6.0,-7.0,1.0
2019,16.7727530002594,Sprinting,-33.0,833.0,1019.0,-7.0,-8.0,1.0
2020,16.79335641860962,Sprinting,-144.0,872.0,1023.0,-6.0,-8.0,-2.0
2021,16.81400990486145,Sprinting,-173.0,915.0,999.0,-5.0,-6.0,-2.0
2023,16.833810567855835,Sprinting,-184.0,979.0,1004.0,-4.0,-5.0,0.0
2024,16.853658437728882,Sprinting,-96.0,1074.0,1070.0,-3.0,-5.0,1.0
2025,16.876031875610348,Sprinting,-39.0,1065.0,1101.0,-3.0,-6.0,2.0
2027,16.894723176956177,Sprinting,-168.0,1014.0,912.0,-3.0,-7.0,3.0
2028,16.915929079055786,Sprinting,-200.0,1015.0,747.0,-3.0,-6.0,2.0
2029,16.936858177185062,Sprinting,-222.0,1010.0,671.0,-2.0,-3.0,1.0
2031,16.956170558929447,Sprinting,-227.0,1107.0,774.0,-1.0,-1.0,2.0
2032,16.977150201797485,Sprinting,-233.0,1166.0,899.0,0.0,-1.0,2.0
2033,16.997621059417725,Sprinting,-231.0,1185.0,1023.0,0.0,-3.0,4.0
2035,17.01799726486206,Sprinting,-164.0,1052.0,1041.0,-1.0,-4.0,6.0
2036,17.03882122039795,Sprinting,-67.0,991.0,997.0,-2.0,-2.0,4.0
2038,17.058551788330078,Sprinting,-8.0,955.0,997.0,-1.0,-1.0,2.0
2039,17.07986330986023,Sprinting,14.0,890.0,1152.0,-1.0,0.0,-1.0
2040,17.100204467773438,Sprinting,-38.0,908.0,1237.0,-1.0,1.0,0.0
2042,17.120420932769775,Sprinting,-50.0,940.0,1280.0,-1.0,2.0,1.0
2043,17.140830278396606,Sprinting,96.0,1023.0,1401.0,-1.0,5.0,6.0
2044,17.161115169525143,Sprinting,174.0,1021.0,1405.0,-1.0,5.0,8.0
2045,17.182645559310913,Sprinting,132.0,1120.0,1268.0,-2.0,5.0,10.0
2047,17.202784299850464,Sprinting,124.0,1195.0,1188.0,-2.0,6.0,10.0
2048,17.223260402679447,Sprinting,181.0,1257.0,1160.0,-1.0,6.0,9.0
2049,17.243252277374268,Sprinting,303.0,1208.0,1186.0,-1.0,4.0,9.0
2051,17.263959884643555,Sprinting,293.0,1181.0,1180.0,-1.0,4.0,8.0
2052,17.284773349761966,Sprinting,207.0,1202.0,1134.0,-1.0,4.0,8.0
2053,17.30133032798767,Sprinting,-17.0,1190.0,973.0,-1.0,4.0,6.0
2055,17.320732593536373,Sprinting,-113.0,1137.0,965.0,-1.0,5.0,5.0
2056,17.341645002365112,Sprinting,-230.0,1115.0,1007.0,-1.0,6.0,4.0
2057,17.361817598342896,Sprinting,-412.0,1098.0,1157.0,0.0,8.0,4.0
2059,17.382533550262448,Sprinting,-457.0,1119.0,1207.0,-1.0,8.0,5.0
2060,17.403584957122806,Sprinting,-495.0,1017.0,1270.0,-2.0,7.0,7.0
2062,17.423022270202633,Sprinting,-516.0,945.0,1197.0,-2.0,7.0,8.0
2063,17.44392991065979,Sprinting,-484.0,938.0,1138.0,-1.0,8.0,6.0
2064,17.467978477478027,Sprinting,-412.0,917.0,1146.0,1.0,11.0,6.0
2066,17.485963582992554,Sprinting,-356.0,978.0,1201.0,1.0,10.0,7.0
2067,17.50688123703003,Sprinting,-309.0,1029.0,1229.0,1.0,9.0,7.0
2069,17.52567219734192,Sprinting,-282.0,1045.0,1107.0,0.0,6.0,8.0
2070,17.546432733535767,Sprinting,-273.0,1011.0,966.0,0.0,5.0,9.0
2071,17.567039251327515,Sprinting,-253.0,972.0,795.0,0.0,6.0,9.0
2073,17.587018728256226,Sprinting,-126.0,953.0,619.0,0.0,8.0,7.0
2074,17.607897758483887,Sprinting,-63.0,948.0,647.0,0.0,8.0,7.0
2075,17.62881088256836,Sprinting,-22.0,923.0,708.0,-1.0,7.0,6.0
2077,17.6487979888916,Sprinting,42.0,848.0,769.0,-2.0,6.0,3.0
2078,17.669486045837402,Sprinting,48.0,863.0,776.0,-3.0,7.0,1.0
2080,17.689650535583496,Sprinting,26.0,869.0,785.0,-3.0,6.0,0.0
2081,17.711586236953735,Sprinting,-96.0,744.0,774.0,-3.0,7.0,1.0
2082,17.73188591003418,Sprinting,-97.0,742.0,859.0,-3.0,8.0,0.0
2084,17.751838445663452,Sprinting,-90.0,858.0,1063.0,-4.0,6.0,-2.0
2085,17.772301197052006,Sprinting,-109.0,914.0,1058.0,-4.0,5.0,-3.0
2086,17.791759252548218,Sprinting,-141.0,955.0,1032.0,-3.0,5.0,-3.0
2087,17.812331676483158,Sprinting,-176.0,1076.0,1008.0,0.0,6.0,-3.0
2089,17.833126306533813,Sprinting,-203.0,1089.0,969.0,0.0,6.0,-2.0
2090,17.85378909111023,Sprinting,-229.0,1082.0,917.0,1.0,6.0,-2.0
2091,17.8744626045227,Sprinting,-205.0,1085.0,752.0,1.0,7.0,-2.0
2093,17.894131660461426,Sprinting,-134.0,1153.0,690.0,1.0,8.0,-4.0
2094,17.91490936279297,Sprinting,-132.0,1271.0,644.0,2.0,6.0,-3.0
2096,17.93774747848511,Sprinting,-228.0,1316.0,578.0,2.0,6.0,-1.0
2097,17.956294775009155,Sprinting,-346.0,1315.0,468.0,3.0,6.0,0.0
2098,17.976494312286373,Sprinting,-464.0,1293.0,210.0,4.0,10.0,-1.0
2100,17.996539592742923,Sprinting,-475.0,1298.0,222.0,5.0,11.0,-2.0
2102,16.506843090057373,Sprinting,-54.0,1087.0,510.0,-1.0,-12.0,-1.0
2104,16.526051044464108,Sprinting,-36.0,1088.0,541.0,-2.0,-11.0,0.0
2105,16.546752214431766,Sprinting,27.0,1045.0,623.0,-2.0,-12.0,2.0
2106,16.562952756881714,Sprinting,152.0,976.0,708.0,-3.0,-14.0,2.0
2108,16.587889909744266,Sprinting,268.0,959.0,750.0,-5.0,-17.0,1.0
2109,16.60849666595459,Sprinting,290.0,1006.0,791.0,-5.0,-19.0,0.0
2110,16.628495454788208,Sprinting,205.0,967.0,759.0,-6.0,-20.0,1.0
2112,16.64961266517639,Sprinting,110.0,859.0,691.0,-6.0,-17.0,2.0
2113,16.66978144645691,Sprinting,-1.0,893.0,713.0,-5.0,-9.0,1.0
2114,16.690192937850952,Sprinting,-19.0,943.0,786.0,-5.0,-7.0,0.0
2116,16.711097717285153,Sprinting,-13.0,932.0,827.0,-5.0,-7.0,1.0
2117,16.733152627944946,Sprinting,56.0,862.0,917.0,-6.0,-7.0,2.0
2118,16.7514431476593,Sprinting,31.0,838.0,983.0,-6.0,-7.0,1.0
2120,16.7727530002594,Sprinting,-33.0,833.0,1019.0,-7.0,-8.0,1.0
2121,16.79335641860962,Sprinting,-144.0,872.0,1023.0,-6.0,-8.0,-2.0
2122,16.81400990486145,Sprinting,-173.0,915.0,999.0,-5.0,-6.0,-2.0
2124,16.833810567855835,Sprinting,-184.0,979.0,1004.0,-4.0,-5.0,0.0
2125,16.853658437728882,Sprinting,-96.0,1074.0,1070.0,-3.0,-5.0,1.0
2126,16.876031875610348,Sprinting,-39.0,1065.0,1101.0,-3.0,-6.0,2.0
2128,16.894723176956177,Sprinting,-168.0,1014.0,912.0,-3.0,-7.0,3.0
2129,16.915929079055786,Sprinting,-200.0,1015.0,747.0,-3.0,-6.0,2.0
2130,16.936858177185062,Sprinting,-222.0,1010.0,671.0,-2.0,-3.0,1.0
2132,16.956170558929447,Sprinting,-227.0,1107.0,774.0,-1.0,-1.0,2.0
2133,16.977150201797485,Sprinting,-233.0,1166.0,899.0,0.0,-1.0,2.0
2134,16.997621059417725,Sprinting,-231.0,1185.0,1023.0,0.0,-3.0,4.0
2136,17.01799726486206,Sprinting,-164.0,1052.0,1041.0,-1.0,-4.0,6.0
2137,17.03882122039795,Sprinting,-67.0,991.0,997.0,-2.0,-2.0,4.0
2139,17.058551788330078,Sprinting,-8.0,955.0,997.0,-1.0,-1.0,2.0
2140,17.07986330986023,Sprinting,14.0,890.0,1152.0,-1.0,0.0,-1.0
2141,17.100204467773438,Sprinting,-38.0,908.0,1237.0,-1.0,1.0,0.0
2143,17.120420932769775,Sprinting,-50.0,940.0,1280.0,-1.0,2.0,1.0
2144,17.140830278396606,Sprinting,96.0,1023.0,1401.0,-1.0,5.0,6.0
2145,17.161115169525143,Sprinting,174.0,1021.0,1405.0,-1.0,5.0,8.0
2146,17.182645559310913,Sprinting,132.0,1120.0,1268.0,-2.0,5.0,10.0
2148,17.202784299850464,Sprinting,124.0,1195.0,1188.0,-2.0,6.0,10.0
2149,17.223260402679447,Sprinting,181.0,1257.0,1160.0,-1.0,6.0,9.0
2150,17.243252277374268,Sprinting,303.0,1208.0,1186.0,-1.0,4.0,9.0
2152,17.263959884643555,Sprinting,293.0,1181.0,1180.0,-1.0,4.0,8.0
2153,17.284773349761966,Sprinting,207.0,1202.0,1134.0,-1.0,4.0,8.0
2154,17.30133032798767,Sprinting,-17.0,1190.0,973.0,-1.0,4.0,6.0
2156,17.320732593536373,Sprinting,-113.0,1137.0,965.0,-1.0,5.0,5.0
2157,17.341645002365112,Sprinting,-230.0,1115.0,1007.0,-1.0,6.0,4.0
2158,17.361817598342896,Sprinting,-412.0,1098.0,1157.0,0.0,8.0,4.0
2160,17.382533550262448,Sprinting,-457.0,1119.0,1207.0,-1.0,8.0,5.0
2161,17.403584957122806,Sprinting,-495.0,1017.0,1270.0,-2.0,7.0,7.0
2163,17.423022270202633,Sprinting,-516.0,945.0,1197.0,-2.0,7.0,8.0
2164,17.44392991065979,Sprinting,-484.0,938.0,1138.0,-1.0,8.0,6.0
2165,17.467978477478027,Sprinting,-412.0,917.0,1146.0,1.0,11.0,6.0
2167,17.485963582992554,Sprinting,-356.0,978.0,1201.0,1.0,10.0,7.0
2168,17.50688123703003,Sprinting,-309.0,1029.0,1229.0,1.0,9.0,7.0
2170,17.52567219734192,Sprinting,-282.0,1045.0,1107.0,0.0,6.0,8.0
2171,17.546432733535767,Sprinting,-273.0,1011.0,966.0,0.0,5.0,9.0
2172,17.567039251327515,Sprinting,-253.0,972.0,795.0,0.0,6.0,9.0
2174,17.587018728256226,Sprinting,-126.0,953.0,619.0,0.0,8.0,7.0
2175,17.607897758483887,Sprinting,-63.0,948.0,647.0,0.0,8.0,7.0
2176,17.62881088256836,Sprinting,-22.0,923.0,708.0,-1.0,7.0,6.0
2178,17.6487979888916,Sprinting,42.0,848.0,769.0,-2.0,6.0,3.0
2179,17.669486045837402,Sprinting,48.0,863.0,776.0,-3.0,7.0,1.0
2181,17.689650535583496,Sprinting,26.0,869.0,785.0,-3.0,6.0,0.0
2182,17.711586236953735,Sprinting,-96.0,744.0,774.0,-3.0,7.0,1.0
2183,17.73188591003418,Sprinting,-97.0,742.0,859.0,-3.0,8.0,0.0
2185,17.751838445663452,Sprinting,-90.0,858.0,1063.0,-4.0,6.0,-2.0
2186,17.772301197052006,Sprinting,-109.0,914.0,1058.0,-4.0,5.0,-3.0
2187,17.791759252548218,Sprinting,-141.0,955.0,1032.0,-3.0,5.0,-3.0
2188,17.812331676483158,Sprinting,-176.0,1076.0,1008.0,0.0,6.0,-3.0
2190,17.833126306533813,Sprinting,-203.0,1089.0,969.0,0.0,6.0,-2.0
2191,17.85378909111023,Sprinting,-229.0,1082.0,917.0,1.0,6.0,-2.0
2192,17.8744626045227,Sprinting,-205.0,1085.0,752.0,1.0,7.0,-2.0
2194,17.894131660461426,Sprinting,-134.0,1153.0,690.0,1.0,8.0,-4.0
2195,17.91490936279297,Sprinting,-132.0,1271.0,644.0,2.0,6.0,-3.0
2197,17.93774747848511,Sprinting,-228.0,1316.0,578.0,2.0,6.0,-1.0
2198,17.956294775009155,Sprinting,-346.0,1315.0,468.0,3.0,6.0,0.0
2199,17.976494312286373,Sprinting,-464.0,1293.0,210.0,4.0,10.0,-1.0
2201,17.996539592742923,Sprinting,-475.0,1298.0,222.0,5.0,11.0,-2.0
2202,18.01739883422852,Sprinting,-398.0,1308.0,384.0,6.0,11.0,-4.0
2203,18.038906335830692,Sprinting,-163.0,1352.0,905.0,5.0,5.0,-3.0
2205,18.058387279510494,Sprinting,-58.0,1329.0,887.0,5.0,4.0,0.0
2206,18.08027648925781,Sprinting,-23.0,1191.0,742.0,6.0,5.0,-2.0
2207,18.099204778671265,Sprinting,-242.0,507.0,370.0,9.0,2.0,-20.0
2209,18.11954975128174,Sprinting,-320.0,244.0,112.0,13.0,3.0,-22.0
2210,18.140618801116947,Sprinting,-224.0,191.0,-63.0,16.0,10.0,-19.0
2211,18.161327362060547,Sprinting,249.0,665.0,183.0,22.0,15.0,-12.0
2213,18.181419849395756,Sprinting,390.0,852.0,503.0,24.0,13.0,-9.0
2214,18.20176148414612,Sprinting,568.0,904.0,1390.0,24.0,11.0,-2.0
2216,18.221744775772095,Sprinting,596.0,881.0,1715.0,20.0,14.0,4.0
2217,18.243319749832157,Sprinting,641.0,867.0,1775.0,14.0,14.0,6.0
2218,18.263180494308468,Sprinting,503.0,856.0,1279.0,5.0,13.0,4.0
2220,18.28376841545105,Sprinting,164.0,840.0,959.0,3.0,15.0,2.0
2221,18.304510354995728,Sprinting,-152.0,942.0,758.0,3.0,16.0,-7.0
2222,18.32444405555725,Sprinting,-666.0,1442.0,991.0,2.0,9.0,-16.0
